TrialNumber,right,left,leftmoney,rightmoney,WTP_ITI,social_left
78,Attend live concerts with my partner on warm summer nights,Solve logic puzzles on my couch with a cup of tea in hand,0.03,0.01,1.1,0.0
79,Sketch abstract designs in a cozy cafe with a cup of coffee,Go on weekend road trips to nearby towns with a close group of friends,0.04,0.01,1.1,1.0
80,Discuss current events with classmates over lunch between classes,Meditate at sunrise on a beach with the sound of waves in the background,0.05,0.01,4.4,0.0
81,Discuss current events with classmates over lunch between classes,Organize my digital files and folders while sitting at my desk with calming music playing,0.01,0.02,3.3,0.0
82,Go on weekend road trips to nearby towns with a close group of friends,Journal about my day in a small candlelit room before bed,0.02,0.02,4.4,0.0
83,Go for a hike with my best friend on a cool autumn morning,Sketch abstract designs in a cozy cafe with a cup of coffee,0.03,0.02,1.1,0.0
84,Play board games with my coworkers at the office after work on friday evenings,Stargaze from a rooftop on a cool clear night,0.04,0.02,3.3,0.0
85,Write poetry while sitting by a window during a thunderstorm,Play board games with my coworkers at the office after work on friday evenings,0.05,0.02,3.3,1.0
86,Watch historical documentaries late at night with dim lighting,Have coffee and catching up with an old college friend at a quiet cafe in the afternoon,0.01,0.03,1.1,1.0
87,Share a homemade dinner with my family on a cozy sunday evening,Stargaze from a rooftop on a cool clear night,0.02,0.03,4.4,0.0
88,Solve logic puzzles on my couch with a cup of tea in hand,Play board games with my coworkers at the office after work on friday evenings,0.03,0.03,1.1,1.0
89,Watch historical documentaries late at night with dim lighting,Attend live concerts with my partner on warm summer nights,0.04,0.03,3.3,1.0
90,Write poetry while sitting by a window during a thunderstorm,Attend live concerts with my partner on warm summer nights,0.05,0.03,8.8,1.0
91,Solve logic puzzles on my couch with a cup of tea in hand,Bake holiday cookies with my cousins in the kitchen during the winter holidays,0.01,0.04,3.3,1.0
92,Watch scifi movies with friends during a movie marathon on a rainy saturday,Listen to classical music while walking through a quiet park in the early morning,0.02,0.04,8.8,0.0
93,Write poetry while sitting by a window during a thunderstorm,Go on weekend road trips to nearby towns with a close group of friends,0.03,0.04,1.1,1.0
94,Share a homemade dinner with my family on a cozy sunday evening,Organize my digital files and folders while sitting at my desk with calming music playing,0.04,0.04,4.4,0.0
95,Play board games with my coworkers at the office after work on friday evenings,Watch historical documentaries late at night with dim lighting,0.05,0.04,4.4,0.0
96,Sketch abstract designs in a cozy cafe with a cup of coffee,Have coffee and catching up with an old college friend at a quiet cafe in the afternoon,0.01,0.05,3.3,1.0
97,Watch historical documentaries late at night with dim lighting,Discuss current events with classmates over lunch between classes,0.02,0.05,1.1,1.0
98,Discuss current events with classmates over lunch between classes,Listen to classical music while walking through a quiet park in the early morning,0.03,0.05,1.1,0.0
99,Stargaze from a rooftop on a cool clear night,Discuss current events with classmates over lunch between classes,0.04,0.05,3.3,1.0
100,Meditate at sunrise on a beach with the sound of waves in the background,Bake holiday cookies with my cousins in the kitchen during the winter holidays,0.05,0.05,4.4,1.0
