TrialNumber,right,left,leftmoney,rightmoney,WTP_ITI,social_left
26,Go to amusement parks with my husband on summer vacations,Relax and watch hulu specifically the handmaids tale,0.01,0.01,4.4,0.0
27,Do prolific studies while sitting on a comfy couch with a cup of cappuccino,Go on weekend camping trips with my husband in the forest,0.02,0.01,3.3,1.0
28,Relax and watch hulu specifically the handmaids tale,Bake cookies with my child during the winter holidays,0.03,0.01,3.3,1.0
29,Go to the zoo with my child on a bright spring day,Sipping cappuccino and watching the rain from my living room window,0.04,0.01,4.4,0.0
30,Take weekend trips with my partner to explore new cities,Taking a peaceful walk through the neighborhood at sunset ,0.05,0.01,8.8,0.0
31,Go on weekend camping trips with my husband in the forest,Taking a peaceful walk through the neighborhood at sunset ,0.01,0.02,8.8,0.0
32,Play board games with friends on a cozy winter night by the fireplace,Planning future goals using a vision board with magazine cutouts and markers,0.02,0.02,1.1,0.0
33,Sketching ideas for new art projects at my desk with soft lighting,Shop for gifts with my mom during the holiday season,0.03,0.02,4.4,1.0
34,Play board games with friends on a cozy winter night by the fireplace,Meditating in a quiet room with essential oils diffusing,0.04,0.02,3.3,0.0
35,Sipping cappuccino and watching the rain from my living room window,Grill with family during a summer barbecue in the backyard,0.05,0.02,1.1,1.0
36,Cook dinner with my family on a holiday evening while sharing stories,Experimenting with new recipes in the kitchen while listening to relaxing music,0.01,0.03,3.3,0.0
37,Take weekend trips with my partner to explore new cities,Meditating in a quiet room with essential oils diffusing,0.02,0.03,1.1,0.0
38,Shop for gifts with my mom during the holiday season,Doing colorful diamond paintings to ease my mind when Iâm stressed,0.03,0.03,1.1,0.0
39,Go to amusement parks with my husband on summer vacations,Taking a peaceful walk through the neighborhood at sunset ,0.04,0.03,3.3,0.0
40,Meditating in a quiet room with essential oils diffusing,Go to the zoo with my child on a bright spring day,0.05,0.03,4.4,1.0
41,Experimenting with new recipes in the kitchen while listening to relaxing music,Play board games with friends on a cozy winter night by the fireplace,0.01,0.04,1.1,1.0
42,Play board games with friends on a cozy winter night by the fireplace,Relax and watch hulu specifically the handmaids tale,0.02,0.04,3.3,0.0
43,Watch a movie marathon with my partner on a rainy Saturday evening at home,Planning future goals using a vision board with magazine cutouts and markers,0.03,0.04,1.1,0.0
44,Do prolific studies while sitting on a comfy couch with a cup of cappuccino,Take weekend trips with my partner to explore new cities,0.04,0.04,1.1,1.0
45,Planning future goals using a vision board with magazine cutouts and markers,Bake cookies with my child during the winter holidays,0.05,0.04,4.4,1.0
46,Do prolific studies while sitting on a comfy couch with a cup of cappuccino,Watch a movie marathon with my partner on a rainy Saturday evening at home,0.01,0.05,8.8,1.0
47,Reading a non-fiction book to learn better lifestyle skills,Go to the zoo with my child on a bright spring day,0.02,0.05,1.1,1.0
48,Cook dinner with my family on a holiday evening while sharing stories,Planning future goals using a vision board with magazine cutouts and markers,0.03,0.05,4.4,0.0
49,Grill with family during a summer barbecue in the backyard,Experimenting with new recipes in the kitchen while listening to relaxing music,0.04,0.05,3.3,0.0
50,Do prolific studies while sitting on a comfy couch with a cup of cappuccino,Go to the zoo with my child on a bright spring day,0.05,0.05,1.1,1.0
51,Sipping cappuccino and watching the rain from my living room window,Take weekend trips with my partner to explore new cities,0.01,0.01,1.1,1.0
52,Reading a non-fiction book to learn better lifestyle skills,Go to amusement parks with my husband on summer vacations,0.02,0.01,3.3,1.0
53,Take weekend trips with my partner to explore new cities,Sketching ideas for new art projects at my desk with soft lighting,0.03,0.01,1.1,0.0
54,Bake cookies with my child during the winter holidays,Reading a non-fiction book to learn better lifestyle skills,0.04,0.01,4.4,0.0
55,Sketching ideas for new art projects at my desk with soft lighting,Go to amusement parks with my husband on summer vacations,0.05,0.01,1.1,1.0
56,Taking a peaceful walk through the neighborhood at sunset ,Shop for gifts with my mom during the holiday season,0.01,0.02,8.8,1.0
57,Watch a movie marathon with my partner on a rainy Saturday evening at home,Sketching ideas for new art projects at my desk with soft lighting,0.02,0.02,4.4,0.0
58,Go to amusement parks with my husband on summer vacations,Doing colorful diamond paintings to ease my mind when Iâm stressed,0.03,0.02,4.4,0.0
59,Watch a movie marathon with my partner on a rainy Saturday evening at home,Sipping cappuccino and watching the rain from my living room window,0.04,0.02,4.4,0.0
60,Do prolific studies while sitting on a comfy couch with a cup of cappuccino,Bake cookies with my child during the winter holidays,0.05,0.02,1.1,1.0
61,Go on weekend camping trips with my husband in the forest,Experimenting with new recipes in the kitchen while listening to relaxing music,0.01,0.03,3.3,0.0
62,Doing colorful diamond paintings to ease my mind when Iâm stressed,Take weekend trips with my partner to explore new cities,0.02,0.03,3.3,1.0
63,Relax and watch hulu specifically the handmaids tale,Go to the zoo with my child on a bright spring day,0.03,0.03,3.3,1.0
64,Take weekend trips with my partner to explore new cities,Relax and watch hulu specifically the handmaids tale,0.04,0.03,1.1,0.0
65,Reading a non-fiction book to learn better lifestyle skills,Cook dinner with my family on a holiday evening while sharing stories,0.05,0.03,1.1,1.0
66,Sketching ideas for new art projects at my desk with soft lighting,Cook dinner with my family on a holiday evening while sharing stories,0.01,0.04,1.1,1.0
67,Planning future goals using a vision board with magazine cutouts and markers,Grill with family during a summer barbecue in the backyard,0.02,0.04,8.8,1.0
68,Doing colorful diamond paintings to ease my mind when Iâm stressed,Grill with family during a summer barbecue in the backyard,0.03,0.04,4.4,1.0
69,Doing colorful diamond paintings to ease my mind when Iâm stressed,Bake cookies with my child during the winter holidays,0.04,0.04,1.1,1.0
70,Bake cookies with my child during the winter holidays,Taking a peaceful walk through the neighborhood at sunset ,0.05,0.04,1.1,0.0
71,Meditating in a quiet room with essential oils diffusing,Cook dinner with my family on a holiday evening while sharing stories,0.01,0.05,3.3,1.0
72,Reading a non-fiction book to learn better lifestyle skills,Watch a movie marathon with my partner on a rainy Saturday evening at home,0.02,0.05,8.8,1.0
73,Reading a non-fiction book to learn better lifestyle skills,Play board games with friends on a cozy winter night by the fireplace,0.03,0.05,3.3,1.0
74,Planning future goals using a vision board with magazine cutouts and markers,Go to amusement parks with my husband on summer vacations,0.04,0.05,4.4,1.0
75,Go to the zoo with my child on a bright spring day,Doing colorful diamond paintings to ease my mind when Iâm stressed,0.05,0.05,3.3,0.0
76,Doing colorful diamond paintings to ease my mind when Iâm stressed,Go on weekend camping trips with my husband in the forest,0.01,0.01,1.1,1.0
77,Do prolific studies while sitting on a comfy couch with a cup of cappuccino,Go to amusement parks with my husband on summer vacations,0.02,0.01,8.8,1.0
78,Bake cookies with my child during the winter holidays,Meditating in a quiet room with essential oils diffusing,0.03,0.01,1.1,0.0
79,Taking a peaceful walk through the neighborhood at sunset ,Watch a movie marathon with my partner on a rainy Saturday evening at home,0.04,0.01,1.1,1.0
80,Go to amusement parks with my husband on summer vacations,Meditating in a quiet room with essential oils diffusing,0.05,0.01,4.4,0.0
81,Go to the zoo with my child on a bright spring day,Sketching ideas for new art projects at my desk with soft lighting,0.01,0.02,3.3,0.0
82,Meditating in a quiet room with essential oils diffusing,Shop for gifts with my mom during the holiday season,0.02,0.02,4.4,1.0
83,Take weekend trips with my partner to explore new cities,Planning future goals using a vision board with magazine cutouts and markers,0.03,0.02,1.1,0.0
84,Taking a peaceful walk through the neighborhood at sunset ,Play board games with friends on a cozy winter night by the fireplace,0.04,0.02,3.3,1.0
85,Bake cookies with my child during the winter holidays,Sipping cappuccino and watching the rain from my living room window,0.05,0.02,3.3,0.0
86,Go on weekend camping trips with my husband in the forest,Sketching ideas for new art projects at my desk with soft lighting,0.01,0.03,1.1,0.0
87,Cook dinner with my family on a holiday evening while sharing stories,Taking a peaceful walk through the neighborhood at sunset ,0.02,0.03,4.4,0.0
88,Sketching ideas for new art projects at my desk with soft lighting,Play board games with friends on a cozy winter night by the fireplace,0.03,0.03,1.1,1.0
89,Play board games with friends on a cozy winter night by the fireplace,Do prolific studies while sitting on a comfy couch with a cup of cappuccino,0.04,0.03,3.3,0.0
90,Go to amusement parks with my husband on summer vacations,Experimenting with new recipes in the kitchen while listening to relaxing music,0.05,0.03,8.8,0.0
91,Meditating in a quiet room with essential oils diffusing,Watch a movie marathon with my partner on a rainy Saturday evening at home,0.01,0.04,3.3,1.0
92,Meditating in a quiet room with essential oils diffusing,Grill with family during a summer barbecue in the backyard,0.02,0.04,8.8,1.0
93,Reading a non-fiction book to learn better lifestyle skills,Take weekend trips with my partner to explore new cities,0.03,0.04,1.1,1.0
94,Relax and watch hulu specifically the handmaids tale,Shop for gifts with my mom during the holiday season,0.04,0.04,4.4,1.0
95,Sipping cappuccino and watching the rain from my living room window,Cook dinner with my family on a holiday evening while sharing stories,0.05,0.04,4.4,1.0
96,Go to the zoo with my child on a bright spring day,Experimenting with new recipes in the kitchen while listening to relaxing music,0.01,0.05,3.3,0.0
97,Sipping cappuccino and watching the rain from my living room window,Go on weekend camping trips with my husband in the forest,0.02,0.05,1.1,1.0
98,Sipping cappuccino and watching the rain from my living room window,Play board games with friends on a cozy winter night by the fireplace,0.03,0.05,1.1,1.0
99,Bake cookies with my child during the winter holidays,Sketching ideas for new art projects at my desk with soft lighting,0.04,0.05,3.3,0.0
100,Go on weekend camping trips with my husband in the forest,Planning future goals using a vision board with magazine cutouts and markers,0.05,0.05,4.4,0.0
