TrialNumber,right,left,leftmoney,rightmoney,WTP_ITI,social_left
76,Meditate on my balcony during sunrise surrounded by plants and gentle breezes,Attend concerts in the park with my best friend enjoying live music and picnicking,0.01,0.01,1.1,1.0
77,Attend concerts in the park with my best friend enjoying live music and picnicking,Practice yoga in my bedroom with calming candles and essential oils,0.02,0.01,8.8,0.0
78,Attend pottery classes with my partner on thursday evenings creating unique pieces together,Practice yoga in my bedroom with calming candles and essential oils,0.03,0.01,1.1,0.0
79,Play trivia at a pub with my friends on friday evenings competing for prizes and bragging,Explore local thrift stores on a saturday afternoon searching for unique finds,0.04,0.01,1.1,0.0
80,Meditate on my balcony during sunrise surrounded by plants and gentle breezes,Volunteer at the local animal shelter with my coworkers on saturday afternoons,0.05,0.01,4.4,1.0
81,Watch movies at the drivein theater with my siblings during summer nights,Stargaze from my backyard on a clear summer night with soft music playing,0.01,0.02,3.3,0.0
82,Host game nights with my friends in my living room while enjoying snacks and laughter,Explore local thrift stores on a saturday afternoon searching for unique finds,0.02,0.02,4.4,0.0
83,Sketch nature scenes at a quiet park bench surrounded by autumn leaves,Go hiking on weekends with my family exploring new trails and taking in the views,0.03,0.02,1.1,1.0
84,Stargaze from my backyard on a clear summer night with soft music playing,Attend pottery classes with my partner on thursday evenings creating unique pieces together,0.04,0.02,3.3,1.0
85,Organize my bookshelf in my home office while sipping on iced coffee,Attend concerts in the park with my best friend enjoying live music and picnicking,0.05,0.02,3.3,1.0
86,Meditate on my balcony during sunrise surrounded by plants and gentle breezes,Organize brunch outings with my close friends at our favorite cafe on sunday mornings,0.01,0.03,1.1,1.0
87,Attend concerts in the park with my best friend enjoying live music and picnicking,Watch documentaries in my living room with dimmed lights and snacks,0.02,0.03,4.4,0.0
88,Go for bike rides along the beach with my partner during warm summer afternoons,Journal my thoughts in a cozy cafe with a warm cup of tea,0.03,0.03,1.1,0.0
89,Go for bike rides along the beach with my partner during warm summer afternoons,Watch documentaries in my living room with dimmed lights and snacks,0.04,0.03,3.3,0.0
90,Organize my bookshelf in my home office while sipping on iced coffee,Go for bike rides along the beach with my partner during warm summer afternoons,0.05,0.03,8.8,1.0
91,Play trivia at a pub with my friends on friday evenings competing for prizes and bragging,Sketch nature scenes at a quiet park bench surrounded by autumn leaves,0.01,0.04,3.3,0.0
92,Sketch nature scenes at a quiet park bench surrounded by autumn leaves,Volunteer at the local animal shelter with my coworkers on saturday afternoons,0.02,0.04,8.8,1.0
93,Bike along a scenic trail during early morning hours with the sun rising,Volunteer at the local animal shelter with my coworkers on saturday afternoons,0.03,0.04,1.1,1.0
94,Sketch nature scenes at a quiet park bench surrounded by autumn leaves,Organize brunch outings with my close friends at our favorite cafe on sunday mornings,0.04,0.04,4.4,1.0
95,Practice yoga in my bedroom with calming candles and essential oils,Play trivia at a pub with my friends on friday evenings competing for prizes and bragging,0.05,0.04,4.4,1.0
96,Meditate on my balcony during sunrise surrounded by plants and gentle breezes,Host game nights with my friends in my living room while enjoying snacks and laughter,0.01,0.05,3.3,1.0
97,Volunteer at the local animal shelter with my coworkers on saturday afternoons,Practice yoga in my bedroom with calming candles and essential oils,0.02,0.05,1.1,0.0
98,Watch documentaries in my living room with dimmed lights and snacks,Join book club meetings with classmates on wednesday nights discussing our latest reads over wine,0.03,0.05,1.1,1.0
99,Cook new recipes in my kitchen while listening to my favorite podcast,Organize brunch outings with my close friends at our favorite cafe on sunday mornings,0.04,0.05,3.3,1.0
100,Organize brunch outings with my close friends at our favorite cafe on sunday mornings,Journal my thoughts in a cozy cafe with a warm cup of tea,0.05,0.05,4.4,0.0
